,ASSD,DICE,HD,comp,radius,ref,row
70,0.07236629704137655,0.9320325203252032,0.183412104289766,0,1.0746403221573115,2,11
71,0.0855990362622832,0.91973137192197,0.14500000000000002,1,1.0746403221573115,2,11
72,0.10582235522137594,0.9093548679793122,0.1856906028855526,1,1.2684118699484854,0,12
73,0.046942466133554045,0.961786600496278,0.14500000000000002,2,1.2684118699484854,0,12
74,0.10582235522137594,0.9093548679793122,0.1856906028855526,0,1.158204539863286,1,12
75,0.11307895015037422,0.9036155441348841,0.23914012628582432,2,1.158204539863286,1,12
76,0.046942466133554045,0.961786600496278,0.14500000000000002,0,1.2757772434190278,2,12
77,0.11307895015037422,0.9036155441348841,0.23914012628582432,1,1.2757772434190278,2,12
78,0.10040417799388729,0.9205462445685909,0.22085742007005335,1,1.364592085912721,0,13
79,0.037784972859162234,0.9707627731943841,0.116,2,1.364592085912721,0,13
80,0.10040417799388729,0.9205462445685909,0.22085742007005335,0,1.2601540302329433,1,13
81,0.09065274465030385,0.9273096764108175,0.183412104289766,2,1.2601540302329433,1,13
82,0.037784972859162234,0.9707627731943841,0.116,0,1.355340507471557,2,13
83,0.09065274465030385,0.9273096764108175,0.183412104289766,1,1.355340507471557,2,13
84,0.11181787628404061,0.9169875042215467,0.19453791404248172,1,1.4649709180346597,0,14
85,0.04080964258763678,0.9707097020141051,0.116,2,1.4649709180346597,0,14
86,0.11181787628404061,0.9169875042215467,0.19453791404248172,0,1.3480126830770158,1,14
87,0.08396783134169888,0.9356305995864921,0.1856906028855526,2,1.3480126830770158,1,14
88,0.04080964258763678,0.9707097020141051,0.116,0,1.4377651753588088,2,14
89,0.08396783134169888,0.9356305995864921,0.1856906028855526,1,1.4377651753588088,2,14
90,0.14028253916766517,0.9047563805104408,0.23380547470065793,1,1.5897618115374523,0,15
91,0.05323764050090502,0.9654758002840599,0.12969194269498782,2,1.5897618115374523,0,15
92,0.14028253916766517,0.9047563805104408,0.23380547470065793,0,1.4449157389876233,1,15
93,0.09169714066079286,0.936029764762362,0.1561697794069006,2,1.4449157389876233,1,15
94,0.05323764050090502,0.9654758002840599,0.12969194269498782,0,1.5405025853912857,2,15
95,0.09169714066079286,0.936029764762362,0.1561697794069006,1,1.5405025853912857,2,15
96,0.0911609413483276,0.9429213913209894,0.2050609665440988,1,1.6274550960600849,0,16
97,0.09375156789845893,0.9414339407203007,0.16909760495051374,2,1.6274550960600849,0,16
98,0.0911609413483276,0.9429213913209894,0.2050609665440988,0,1.7165542949135666,1,16
99,0.03687012630072024,0.9776793782757998,0.116,2,1.7165542949135666,1,16
100,0.09375156789845893,0.9414339407203007,0.16909760495051374,0,1.7257308839652026,2,16
101,0.03687012630072024,0.9776793782757998,0.116,1,1.7257308839652026,2,16
102,0.0978785199233081,0.9356118400976503,0.1856906028855526,1,1.5691691604644364,0,17
103,0.08475514494235564,0.9432878679109835,0.16404877323527906,2,1.5691691604644364,0,17
104,0.0978785199233081,0.9356118400976503,0.1856906028855526,0,1.6736780753274696,1,17
105,0.03572788644591534,0.9778505392912172,0.116,2,1.6736780753274696,1,17
106,0.08475514494235564,0.9432878679109835,0.16404877323527906,0,1.660833080579434,2,17
107,0.03572788644591534,0.9778505392912172,0.116,1,1.660833080579434,2,17
108,0.06849947190212151,0.9529318362254735,0.12969194269498782,1,1.4997345622427098,0,18
109,0.06840953428498898,0.9532021101593965,0.12969194269498782,2,1.4997345622427098,0,18
110,0.06849947190212151,0.9529318362254735,0.12969194269498782,0,1.5720666674916186,1,18
111,0.03346577775719756,0.9784928761037976,0.091706052144883,2,1.5720666674916186,1,18
112,0.06840953428498898,0.9532021101593965,0.12969194269498782,0,1.5716408985410124,2,18
113,0.03346577775719756,0.9784928761037976,0.091706052144883,1,1.5716408985410124,2,18
114,0.029193552464177906,0.9767906547802029,0.10456098698845569,1,1.3227539994034385,0,19
115,0.08356796294871977,0.9279973757585698,0.1561697794069006,2,1.3227539994034385,0,19
116,0.029193552464177906,0.9767906547802029,0.10456098698845569,0,1.3166686090588469,1,19
117,0.07901937087122084,0.932586121641668,0.20912197397691137,2,1.3166686090588469,1,19
118,0.08356796294871977,0.9279973757585698,0.1561697794069006,0,1.2307066098788346,2,19
119,0.07901937087122084,0.932586121641668,0.20912197397691137,1,1.2307066098788346,2,19
120,0.0628240932499577,0.95600165808018,0.12969194269498782,1,1.5361521034335133,0,20
121,0.03950322539452245,0.9729881192557722,0.12303657992645926,2,1.5361521034335133,0,20
122,0.0628240932499577,0.95600165808018,0.12969194269498782,0,1.46998748786265,1,20
123,0.08178278835538341,0.9422840769545641,0.1856906028855526,2,1.46998748786265,1,20
124,0.03950322539452245,0.9729881192557722,0.12303657992645926,0,1.5546867171038827,2,20
125,0.08178278835538341,0.9422840769545641,0.1856906028855526,1,1.5546867171038827,2,20
126,0.08312924947665423,0.9406161451739314,0.14787156589419076,1,1.4451009964714268,0,21
127,0.0886805549374225,0.9367757430201141,0.1561697794069006,2,1.4451009964714268,0,21
128,0.08312924947665423,0.9406161451739314,0.14787156589419076,0,1.5336231691876172,1,21
129,0.03685987919894616,0.9755102040816327,0.08700000000000001,2,1.5336231691876172,1,21
130,0.0886805549374225,0.9367757430201141,0.1561697794069006,0,1.5395465341587273,2,21
131,0.03685987919894616,0.9755102040816327,0.08700000000000001,1,1.5395465341587273,2,21
132,0.03219967857535149,0.9787402913997392,0.091706052144883,1,1.5319640176576406,0,22
133,0.07065722003733904,0.949619601030372,0.14500000000000002,2,1.5319640176576406,0,22
134,0.03219967857535149,0.9787402913997392,0.091706052144883,0,1.5411106728256732,1,22
135,0.08013637356477482,0.9436837718776044,0.12969194269498782,2,1.5411106728256732,1,22
136,0.07065722003733904,0.949619601030372,0.14500000000000002,0,1.456632835270365,2,22
137,0.08013637356477482,0.9436837718776044,0.12969194269498782,1,1.456632835270365,2,22
138,0.06371658660036408,0.9548433648006734,0.11957006314291216,1,1.5253093642643174,0,23
139,0.020595054390243273,0.9867337602927722,0.058,2,1.5253093642643174,0,23
140,0.06371658660036408,0.9548433648006734,0.11957006314291216,0,1.4579187211184683,1,23
141,0.07292094706291743,0.9486765848120929,0.1561697794069006,2,1.4579187211184683,1,23
142,0.020595054390243273,0.9867337602927722,0.058,0,1.5345829107044546,2,23
143,0.07292094706291743,0.9486765848120929,0.1561697794069006,1,1.5345829107044546,2,23
144,0.020120163407133455,0.9868114817688131,0.06484597134749391,1,1.4926672658892093,0,24
145,0.07472771560744837,0.9458552339940473,0.12303657992645926,2,1.4926672658892093,0,24
146,0.020120163407133455,0.9868114817688131,0.06484597134749391,0,1.5025878053685615,1,24
147,0.08418405621114744,0.939252924160483,0.14500000000000002,2,1.5025878053685615,1,24
148,0.07472771560744837,0.9458552339940473,0.12303657992645926,0,1.4139212324055686,2,24
149,0.08418405621114744,0.939252924160483,0.14500000000000002,1,1.4139212324055686,2,24
150,0.06405801216620148,0.9536038122973063,0.12969194269498782,1,1.3887047264545518,0,25
151,0.06912638745985412,0.9490273656445763,0.16909760495051374,2,1.3887047264545518,0,25
152,0.06405801216620148,0.9536038122973063,0.12969194269498782,0,1.4547018752610068,1,25
153,0.025054210167256508,0.9822261439556284,0.08202438661763953,2,1.4547018752610068,1,25
154,0.06912638745985412,0.9490273656445763,0.16909760495051374,0,1.4598454261625105,2,25
155,0.025054210167256508,0.9822261439556284,0.08202438661763953,1,1.4598454261625105,2,25
156,0.038788233354491435,0.9676815784997449,0.091706052144883,1,1.2431508758962924,0,26
157,0.10819683022899998,0.911502328886082,0.3492062427849766,2,1.2431508758962924,0,26
158,0.038788233354491435,0.9676815784997449,0.091706052144883,0,1.2657709929008483,1,26
159,0.08644882159139995,0.9294199860237596,0.40288087569404435,2,1.2657709929008483,1,26
160,0.10819683022899998,0.911502328886082,0.3492062427849766,0,1.3584970544135295,2,26
161,0.08644882159139995,0.9294199860237596,0.40288087569404435,1,1.3584970544135295,2,26
162,0.05218915169177934,0.9578215901745314,0.16909760495051374,1,1.2599415790756998,0,27
163,0.0777015628297249,0.9364390051322542,0.16909760495051374,2,1.2599415790756998,0,27
164,0.05218915169177934,0.9578215901745314,0.16909760495051374,0,1.3136153423481858,1,27
165,0.04482262364683986,0.9648736818147333,0.10456098698845569,2,1.3136153423481858,1,27
166,0.0777015628297249,0.9364390051322542,0.16909760495051374,0,1.342739798762078,2,27
167,0.04482262364683986,0.9648736818147333,0.10456098698845569,1,1.342739798762078,2,27
168,0.0400809217860434,0.9599271402550091,0.091706052144883,1,1.0270017235941904,0,28
169,0.0854863432738167,0.9083632348882141,0.17400000000000002,2,1.0270017235941904,0,28
170,0.0400809217860434,0.9599271402550091,0.091706052144883,0,1.0013985266091656,1,28
171,0.05790592608016803,0.9359047078842881,0.10456098698845569,2,1.0013985266091656,1,28
172,0.0854863432738167,0.9083632348882141,0.17400000000000002,0,0.940750561419741,2,28
173,0.05790592608016803,0.9359047078842881,0.10456098698845569,1,0.940750561419741,2,28
174,0.09337803691076269,0.8828999810210666,0.27511815643464904,1,0.8862436088904599,0,29
175,0.06188429086809049,0.9239870921477232,0.22649724060129298,2,0.8862436088904599,0,29
176,0.09337803691076269,0.8828999810210666,0.27511815643464904,0,0.7906176473777488,1,29
177,0.08841608791334196,0.8845149628439446,0.26736678926149376,2,0.7906176473777488,1,29
178,0.06188429086809049,0.9239870921477232,0.22649724060129298,0,0.8413056140058865,2,29
179,0.08841608791334196,0.8845149628439446,0.26736678926149376,1,0.8413056140058865,2,29
180,0.06987912126145575,0.8209825145711906,0.14500000000000002,1,0.36328420945634293,0,30
181,0.07719097371295008,0.7990275526742301,0.12969194269498782,2,0.36328420945634293,0,30
182,0.06987912126145575,0.8209825145711906,0.14500000000000002,0,0.43535114437732003,1,30
183,0.050743725286187,0.8778467908902692,0.10456098698845569,2,0.43535114437732003,1,30
184,0.07719097371295008,0.7990275526742301,0.12969194269498782,0,0.44538149173702857,2,30
185,0.050743725286187,0.8778467908902692,0.10456098698845569,1,0.44538149173702857,2,30
186,0.04120269281692327,0.9683518948802179,0.203,1,1.3042074202897058,0,31
187,0.0752601486603406,0.936835940768008,0.14500000000000002,2,1.3042074202897058,0,31
188,0.04120269281692327,0.9683518948802179,0.203,0,1.2806987974137558,1,31
189,0.06409200910814508,0.9459321166638239,0.11957006314291216,2,1.2806987974137558,1,31
190,0.0752601486603406,0.936835940768008,0.14500000000000002,0,1.2242730664998311,2,31
191,0.06409200910814508,0.9459321166638239,0.11957006314291216,1,1.2242730664998311,2,31
192,0.03471340020551704,0.9026217228464419,0.06484597134749391,1,0.3592084799712192,0,32
193,0.06230625556168436,0.8291782086795937,0.1561697794069006,2,0.3592084799712192,0,32
194,0.03471340020551704,0.9026217228464419,0.06484597134749391,0,0.39606992812938074,1,32
195,0.055050844155092815,0.8593091828138163,0.116,2,0.39606992812938074,1,32
196,0.06230625556168436,0.8291782086795937,0.1561697794069006,0,0.4011070520230496,2,32
197,0.055050844155092815,0.8593091828138163,0.116,1,0.4011070520230496,2,32
198,0.044508936632537806,0.8950843727072634,0.116,1,0.4438763117248971,0,33
199,0.094665815244747,0.754653130287648,0.1561697794069006,2,0.4438763117248971,0,33
200,0.044508936632537806,0.8950843727072634,0.116,0,0.4096913852571422,1,33
201,0.0622224674446599,0.8313140726933831,0.116,2,0.4096913852571422,1,33
202,0.094665815244747,0.754653130287648,0.1561697794069006,0,0.34553376386271334,2,33
203,0.0622224674446599,0.8313140726933831,0.116,1,0.34553376386271334,2,33
204,0.12115001450755915,0.689922480620155,0.377,1,0.4756104804008002,0,34
205,0.1042418113049338,0.7528314457028648,0.3528002267572967,2,0.4756104804008002,0,34
206,0.12115001450755915,0.689922480620155,0.377,0,0.3451461767930405,1,34
207,0.06931123865775927,0.8083560399636693,0.14500000000000002,2,0.3451461767930405,1,34
208,0.1042418113049338,0.7528314457028648,0.3528002267572967,0,0.4190588156429269,2,34
209,0.06931123865775927,0.8083560399636693,0.14500000000000002,1,0.4190588156429269,2,34
210,0.07078252976729847,0.7992388201712655,0.16404877323527906,1,0.33531092734630424,0,35
211,0.11301728449865556,0.7035175879396985,0.23380547470065793,2,0.33531092734630424,0,35
212,0.07078252976729847,0.7992388201712655,0.16404877323527906,0,0.4109961381947991,1,35
213,0.07305474185760383,0.8256227758007118,0.203,2,0.4109961381947991,1,35
214,0.11301728449865556,0.7035175879396985,0.23380547470065793,0,0.45519086925504076,2,35
215,0.07305474185760383,0.8256227758007118,0.203,1,0.45519086925504076,2,35
216,0.07669391779227223,0.8162393162393162,0.16404877323527906,1,0.40010470047198854,0,36
217,0.06534158214611484,0.8193484698914116,0.12969194269498782,2,0.40010470047198854,0,36
218,0.07669391779227223,0.8162393162393162,0.16404877323527906,0,0.46450520245755894,1,36
219,0.1259708505837206,0.6797706797706797,0.183412104289766,2,0.46450520245755894,1,36
220,0.06534158214611484,0.8193484698914116,0.12969194269498782,0,0.3333090531720309,2,36
221,0.1259708505837206,0.6797706797706797,0.183412104289766,1,0.3333090531720309,2,36
222,0.061101505901202065,0.8336520076481836,0.11957006314291216,1,0.3435914563805836,0,37
223,0.07724250293310492,0.7896150402864817,0.12303657992645926,2,0.3435914563805836,0,37
224,0.061101505901202065,0.8336520076481836,0.11957006314291216,0,0.4024396372622156,1,37
225,0.04519956707399045,0.8883684621389539,0.116,2,0.4024396372622156,1,37
226,0.07724250293310492,0.7896150402864817,0.12303657992645926,0,0.4253989459950083,2,37
227,0.04519956707399045,0.8883684621389539,0.116,1,0.4253989459950083,2,37
228,0.05516573085312085,0.8468809073724007,0.10456098698845569,1,0.39909983149199396,0,38
229,0.06088321948181559,0.8522130532633159,0.14500000000000002,2,0.39909983149199396,0,38
230,0.05516573085312085,0.8468809073724007,0.10456098698845569,0,0.35205746464448523,1,38
231,0.08816668532962532,0.7710241465445462,0.14500000000000002,2,0.35205746464448523,1,38
232,0.06088321948181559,0.8522130532633159,0.14500000000000002,0,0.4444789953856753,2,38
233,0.08816668532962532,0.7710241465445462,0.14500000000000002,1,0.4444789953856753,2,38
234,0.08407744357488654,0.7873376623376623,0.11957006314291216,1,0.3603246146547242,0,39
235,0.06829923808105985,0.8116213683223993,0.11957006314291216,2,0.3603246146547242,0,39
236,0.08407744357488654,0.7873376623376623,0.11957006314291216,0,0.44718102024525175,1,39
237,0.06436017689719696,0.8427389014296464,0.16909760495051374,2,0.44718102024525175,1,39
238,0.06829923808105985,0.8116213683223993,0.11957006314291216,0,0.394715838941498,2,39
239,0.06436017689719696,0.8427389014296464,0.16909760495051374,1,0.394715838941498,2,39
240,0.061051421544267875,0.8523636363636363,0.16909760495051374,1,0.40838246374788656,0,40
241,0.06062568149785727,0.8336380255941499,0.14500000000000002,2,0.40838246374788656,0,40
242,0.061051421544267875,0.8523636363636363,0.16909760495051374,0,0.4486751140179129,1,40
243,0.08906665957801647,0.7702371218315618,0.17400000000000002,2,0.4486751140179129,1,40
244,0.06062568149785727,0.8336380255941499,0.14500000000000002,0,0.3550859717394472,2,40
245,0.08906665957801647,0.7702371218315618,0.17400000000000002,1,0.3550859717394472,2,40
246,0.053821793863444566,0.9542610381598661,0.22085742007005335,1,1.2161557646535819,0,41
247,0.07424383824760487,0.9314647725091189,0.22649724060129298,2,1.2161557646535819,0,41
248,0.053821793863444566,0.9542610381598661,0.22085742007005335,0,1.2484155287168879,1,41
249,0.09531749400260221,0.9132991133924405,0.16909760495051374,2,1.2484155287168879,1,41
250,0.07424383824760487,0.9314647725091189,0.22649724060129298,0,1.1444864873273162,2,41
251,0.09531749400260221,0.9132991133924405,0.16909760495051374,1,1.1444864873273162,2,41
252,0.06774035560885157,0.8263374485596707,0.1561697794069006,1,0.4282213805757357,0,42
253,0.066001952717956,0.8512341561040694,0.16909760495051374,2,0.4282213805757357,0,42
254,0.06774035560885157,0.8263374485596707,0.1561697794069006,0,0.37666996902952193,1,42
255,0.08527199990984409,0.7886904761904762,0.12969194269498782,2,0.37666996902952193,1,42
256,0.066001952717956,0.8512341561040694,0.16909760495051374,0,0.466804747217059,2,42
257,0.08527199990984409,0.7886904761904762,0.12969194269498782,1,0.466804747217059,2,42
258,0.05470683610753883,0.8799019607843137,0.16404877323527906,1,0.48563615926038745,0,43
259,0.08835283807844493,0.7898351648351648,0.12303657992645926,2,0.48563615926038745,0,43
260,0.05470683610753883,0.8799019607843137,0.16404877323527906,0,0.44837669355655246,1,43
261,0.07208932334313296,0.8220211161387632,0.14500000000000002,2,0.44837669355655246,1,43
262,0.08835283807844493,0.7898351648351648,0.12303657992645926,0,0.39233493753593573,2,43
263,0.07208932334313296,0.8220211161387632,0.14500000000000002,1,0.39233493753593573,2,43
264,0.05364068407781318,0.8835576360444705,0.14500000000000002,1,0.49599901867225704,0,44
265,0.09887336583877851,0.7672702883970489,0.14787156589419076,2,0.49599901867225704,0,44
266,0.05364068407781318,0.8835576360444705,0.14500000000000002,0,0.45987161826062795,1,44
267,0.07642590257815088,0.8149779735682819,0.14500000000000002,2,0.45987161826062795,1,44
268,0.09887336583877851,0.7672702883970489,0.14787156589419076,0,0.39131011661913995,2,44
269,0.07642590257815088,0.8149779735682819,0.14500000000000002,1,0.39131011661913995,2,44
270,0.08910193838004216,0.7802971071149335,0.14500000000000002,1,0.36548817836696634,0,45
271,0.09696885045393651,0.7635807192042846,0.203,2,0.36548817836696634,0,45
272,0.08910193838004216,0.7802971071149335,0.14500000000000002,0,0.45695176894158424,1,45
273,0.04888604468700385,0.8929471032745592,0.091706052144883,2,0.45695176894158424,1,45
274,0.09696885045393651,0.7635807192042846,0.203,0,0.465081154572725,2,45
275,0.04888604468700385,0.8929471032745592,0.091706052144883,1,0.465081154572725,2,45
276,0.07151322821797391,0.821349147516679,0.14500000000000002,1,0.3997700247961309,0,46
277,0.08926744608941081,0.7891606080634501,0.183412104289766,2,0.3997700247961309,0,46
278,0.07151322821797391,0.821349147516679,0.14500000000000002,0,0.4486751140179129,1,46
279,0.06633857547969729,0.854916067146283,0.20912197397691137,2,0.4486751140179129,1,46
280,0.08926744608941081,0.7891606080634501,0.183412104289766,0,0.49518878287073537,2,46
281,0.06633857547969729,0.854916067146283,0.20912197397691137,1,0.49518878287073537,2,46
282,0.0735047759083102,0.8226415094339623,0.203,1,0.4250841853555404,0,47
283,0.08953183357703136,0.8043347381095726,0.29000000000000004,2,0.4250841853555404,0,47
284,0.0735047759083102,0.8226415094339623,0.203,0,0.41713798590199047,1,47
285,0.09054681298229346,0.7946210268948656,0.183412104289766,2,0.41713798590199047,1,47
286,0.08953183357703136,0.8043347381095726,0.29000000000000004,0,0.5137614560091482,2,47
287,0.09054681298229346,0.7946210268948656,0.183412104289766,1,0.5137614560091482,2,47
288,0.07814114642238615,0.93185657968838,0.17400000000000002,1,1.2335310792885392,0,48
289,0.030630414473696348,0.9746802401461759,0.091706052144883,2,1.2335310792885392,0,48
290,0.07814114642238615,0.93185657968838,0.17400000000000002,0,1.1534565934504961,1,48
291,0.08918960494487753,0.9221634659987011,0.2477761086142084,2,1.1534565934504961,1,48
292,0.030630414473696348,0.9746802401461759,0.091706052144883,0,1.2470209502473564,2,48
293,0.08918960494487753,0.9221634659987011,0.2477761086142084,1,1.2470209502473564,2,48
294,0.04500443716883405,0.8658399098083427,0.116,1,0.3665851938756462,0,49
295,0.035657393169002204,0.8993020937188435,0.08202438661763953,2,0.3665851938756462,0,49
296,0.04500443716883405,0.8658399098083427,0.116,0,0.3210357713682678,1,49
297,0.054763347229360354,0.835214446952596,0.10456098698845569,2,0.3210357713682678,1,49
298,0.035657393169002204,0.8993020937188435,0.08202438661763953,0,0.3662198871642071,2,49
299,0.054763347229360354,0.835214446952596,0.10456098698845569,1,0.3662198871642071,2,49
300,0.051218277036027826,0.844542447629548,0.091706052144883,1,0.37453180623682364,0,50
301,0.02613093135071441,0.931098696461825,0.058,2,0.37453180623682364,0,50
302,0.051218277036027826,0.844542447629548,0.091706052144883,0,0.32020082646591896,1,50
303,0.05964631559252999,0.8210075026795284,0.10456098698845569,2,0.32020082646591896,1,50
304,0.02613093135071441,0.931098696461825,0.058,0,0.383711138559089,2,50
305,0.05964631559252999,0.8210075026795284,0.10456098698845569,1,0.383711138559089,2,50
306,0.051052440447156976,0.8530701754385965,0.12969194269498782,1,0.3698567180644016,0,51
307,0.04827331261693889,0.869167429094236,0.10456098698845569,2,0.3698567180644016,0,51
308,0.051052440447156976,0.8530701754385965,0.12969194269498782,0,0.32763874057642783,1,51
309,0.06298526972209507,0.8158697863682605,0.12303657992645926,2,0.32763874057642783,1,51
310,0.04827331261693889,0.869167429094236,0.10456098698845569,0,0.394715838941498,2,51
311,0.06298526972209507,0.8158697863682605,0.12303657992645926,1,0.394715838941498,2,51
312,0.06701656265670959,0.8017334777898159,0.12969194269498782,1,0.33169885509195457,0,52
313,0.05510727117792503,0.8404907975460123,0.10456098698845569,2,0.33169885509195457,0,52
314,0.06701656265670959,0.8017334777898159,0.12969194269498782,0,0.3702184362125296,1,52
315,0.057930401614905556,0.8433734939759037,0.12303657992645926,2,0.3702184362125296,1,52
316,0.05510727117792503,0.8404907975460123,0.10456098698845569,0,0.3895960912240805,2,52
317,0.057930401614905556,0.8433734939759037,0.12303657992645926,1,0.3895960912240805,2,52
318,0.055862821230937935,0.8457142857142858,0.11957006314291216,1,0.4027720946813771,0,53
319,0.056497241384803935,0.8508771929824561,0.10456098698845569,2,0.4027720946813771,0,53
320,0.055862821230937935,0.8457142857142858,0.11957006314291216,0,0.3447581539870699,1,53
321,0.05890296788859174,0.8282208588957055,0.12969194269498782,2,0.3447581539870699,1,53
322,0.056497241384803935,0.8508771929824561,0.10456098698845569,0,0.37808869333242867,2,53
